Country_Name,Year,Indicator,Value
BRA,2023,Number_Secondary_Teachers,2.2521480510284317
GBR,2000,Number_Secondary_Teachers,3.8075915645600023
GBR,2001,Number_Secondary_Teachers,2.6895979823574008
GBR,2002,Number_Secondary_Teachers,4.926002411727587
GBR,2003,Number_Secondary_Teachers,2.045984195895352
GBR,2004,Number_Secondary_Teachers,4.530969071232988
GBR,2005,Number_Secondary_Teachers,2.426045987199533
GBR,2006,Number_Secondary_Teachers,5.463199320407305
GBR,2007,Number_Secondary_Teachers,5.606445000801398
GBR,2008,Number_Secondary_Teachers,6.1296454146814225
GBR,2009,Number_Secondary_Teachers,3.7304326269124743
GBR,2010,Number_Secondary_Teachers,4.664262495213217
GBR,2011,Number_Secondary_Teachers,6.765263975296433
GBR,2012,Number_Secondary_Teachers,5.441173708733439
GBR,2013,Number_Secondary_Teachers,3.672559234487318
GBR,2014,Number_Secondary_Teachers,4.442638934753766
GBR,2015,Number_Secondary_Teachers,7.436666012794983
GBR,2016,Number_Secondary_Teachers,2.8572557680364703
GBR,2017,Number_Secondary_Teachers,3.622359718307153
GBR,2018,Number_Secondary_Teachers,3.7883132518366587
GBR,2019,Number_Secondary_Teachers,6.0668792018602655
GBR,2020,Number_Secondary_Teachers,2.7462103940030613
GBR,2021,Number_Secondary_Teachers,3.759851664683388
GBR,2022,Number_Secondary_Teachers,2.3470666966829636
GBR,2023,Number_Secondary_Teachers,3.7430270340285223
FRA,2000,Number_Secondary_Teachers,4.673249832451345
FRA,2001,Number_Secondary_Teachers,7.447392762677716
FRA,2002,Number_Secondary_Teachers,3.930019937957292
FRA,2003,Number_Secondary_Teachers,3.506008299573802
FRA,2004,Number_Secondary_Teachers,7.364565815199504
FRA,2005,Number_Secondary_Teachers,5.927904121195727
FRA,2006,Number_Secondary_Teachers,6.451377961752291
FRA,2007,Number_Secondary_Teachers,2.25453378924135
FRA,2008,Number_Secondary_Teachers,4.0136627256190565
FRA,2009,Number_Secondary_Teachers,7.802211651536878
FRA,2010,Number_Secondary_Teachers,6.044119514352756
FRA,2011,Number_Secondary_Teachers,4.510003184613681
FRA,2012,Number_Secondary_Teachers,5.940536380847343
FRA,2013,Number_Secondary_Teachers,2.6354348264225456
FRA,2014,Number_Secondary_Teachers,2.555752898308203
FRA,2015,Number_Secondary_Teachers,4.753643099580922
FRA,2016,Number_Secondary_Teachers,7.372076534919016
FRA,2017,Number_Secondary_Teachers,4.458026320255955
FRA,2018,Number_Secondary_Teachers,7.716890102015036
FRA,2019,Number_Secondary_Teachers,2.70530780090132
FRA,2020,Number_Secondary_Teachers,5.697802915554345
FRA,2021,Number_Secondary_Teachers,5.046830383752675
FRA,2022,Number_Secondary_Teachers,4.797858536841021
FRA,2023,Number_Secondary_Teachers,2.412282066343766
DEU,2000,Number_Secondary_Teachers,5.722842710311824
DEU,2001,Number_Secondary_Teachers,5.042357880432309
DEU,2002,Number_Secondary_Teachers,6.5651079855846906
DEU,2003,Number_Secondary_Teachers,5.460214393146538
DEU,2004,Number_Secondary_Teachers,6.57381574700576
DEU,2005,Number_Secondary_Teachers,5.897053578244684
DEU,2006,Number_Secondary_Teachers,7.024202478620904
DEU,2007,Number_Secondary_Teachers,5.641081733240835
DEU,2008,Number_Secondary_Teachers,7.115284527475823
DEU,2009,Number_Secondary_Teachers,4.131918490843326
DEU,2010,Number_Secondary_Teachers,3.8387808082569217
DEU,2011,Number_Secondary_Teachers,7.158768048869874
DEU,2012,Number_Secondary_Teachers,6.954265709364002
DEU,2013,Number_Secondary_Teachers,5.763973610544068
DEU,2014,Number_Secondary_Teachers,6.965318313644282
DEU,2015,Number_Secondary_Teachers,3.686298501001335
DEU,2016,Number_Secondary_Teachers,7.5992305265558375
DEU,2017,Number_Secondary_Teachers,7.007430741533766
DEU,2018,Number_Secondary_Teachers,2.041267773317896
DEU,2019,Number_Secondary_Teachers,4.603063537131465
DEU,2020,Number_Secondary_Teachers,3.2881753247801324
DEU,2021,Number_Secondary_Teachers,5.683821837951395
DEU,2022,Number_Secondary_Teachers,7.595329270515872
DEU,2023,Number_Secondary_Teachers,7.001864062851034
JPN,2000,Number_Secondary_Teachers,7.748708053516602
JPN,2001,Number_Secondary_Teachers,4.904123435056425
JPN,2002,Number_Secondary_Teachers,6.128273342444773
JPN,2003,Number_Secondary_Teachers,7.009683234166422
JPN,2004,Number_Secondary_Teachers,3.628952015256268
JPN,2005,Number_Secondary_Teachers,4.367433891913542
JPN,2006,Number_Secondary_Teachers,4.467823832397388
JPN,2007,Number_Secondary_Teachers,5.716339816199012
JPN,2008,Number_Secondary_Teachers,2.7557311782761493
JPN,2009,Number_Secondary_Teachers,2.269980927412546
JPN,2010,Number_Secondary_Teachers,2.4163645154251006
JPN,2011,Number_Secondary_Teachers,2.097460659256722
JPN,2012,Number_Secondary_Teachers,7.745789877635527
JPN,2013,Number_Secondary_Teachers,6.035043576041895
JPN,2014,Number_Secondary_Teachers,2.648267356258443
JPN,2015,Number_Secondary_Teachers,5.845793168592547
JPN,2016,Number_Secondary_Teachers,4.2670352823631195
JPN,2017,Number_Secondary_Teachers,4.864497136882122
JPN,2018,Number_Secondary_Teachers,2.8608167421081205
JPN,2019,Number_Secondary_Teachers,5.097699795186044
JPN,2020,Number_Secondary_Teachers,6.922925506881649
JPN,2021,Number_Secondary_Teachers,5.99913186015821
JPN,2022,Number_Secondary_Teachers,2.5880461086844466
JPN,2023,Number_Secondary_Teachers,2.025124661767747
ZAF,2000,Number_Secondary_Teachers,2.43640968667201
ZAF,2001,Number_Secondary_Teachers,2.8399242603305774
ZAF,2002,Number_Secondary_Teachers,2.9687470043854405
ZAF,2003,Number_Secondary_Teachers,2.0387861467382633
ZAF,2004,Number_Secondary_Teachers,6.499159587729613
ZAF,2005,Number_Secondary_Teachers,6.79193468213982
ZAF,2006,Number_Secondary_Teachers,3.434398304450178
ZAF,2007,Number_Secondary_Teachers,5.871311455067984
ZAF,2008,Number_Secondary_Teachers,3.814797904768818
ZAF,2009,Number_Secondary_Teachers,3.8775172881729354
ZAF,2010,Number_Secondary_Teachers,6.977376294098299
ZAF,2011,Number_Secondary_Teachers,2.064291786172154
ZAF,2012,Number_Secondary_Teachers,4.513818642677146
ZAF,2013,Number_Secondary_Teachers,7.572847764127312
ZAF,2014,Number_Secondary_Teachers,2.059464172946922
ZAF,2015,Number_Secondary_Teachers,3.401404166411666
ZAF,2016,Number_Secondary_Teachers,7.456577022115259
ZAF,2017,Number_Secondary_Teachers,2.9592785801986485
ZAF,2018,Number_Secondary_Teachers,6.581095062009274
ZAF,2019,Number_Secondary_Teachers,2.7936122905908904
ZAF,2020,Number_Secondary_Teachers,4.32084345231128
ZAF,2021,Number_Secondary_Teachers,4.232493529777376
ZAF,2022,Number_Secondary_Teachers,4.0510942515035495
ZAF,2023,Number_Secondary_Teachers,6.4916522514909945
EGY,2000,Number_Secondary_Teachers,6.368698624016998
EGY,2001,Number_Secondary_Teachers,4.582079194233202
EGY,2002,Number_Secondary_Teachers,5.386499526678486
EGY,2003,Number_Secondary_Teachers,5.949844637036371
EGY,2004,Number_Secondary_Teachers,4.900988510640823
EGY,2005,Number_Secondary_Teachers,5.465678483822802
EGY,2006,Number_Secondary_Teachers,7.4768048024471705
EGY,2007,Number_Secondary_Teachers,7.395493509735215
EGY,2008,Number_Secondary_Teachers,4.553033955631057
EGY,2009,Number_Secondary_Teachers,7.576420903094923
EGY,2010,Number_Secondary_Teachers,4.667441006416571
EGY,2011,Number_Secondary_Teachers,4.209500644370799
EGY,2012,Number_Secondary_Teachers,5.346132147112717
EGY,2013,Number_Secondary_Teachers,6.258028061027146
EGY,2014,Number_Secondary_Teachers,7.3245472122221615
EGY,2015,Number_Secondary_Teachers,3.898742785246497
EGY,2016,Number_Secondary_Teachers,5.19994128715763
EGY,2017,Number_Secondary_Teachers,4.052416607945332
EGY,2018,Number_Secondary_Teachers,3.4639718141148332
EGY,2019,Number_Secondary_Teachers,4.466680501969091
EGY,2020,Number_Secondary_Teachers,4.086934084598276
EGY,2021,Number_Secondary_Teachers,4.158053367338407
EGY,2022,Number_Secondary_Teachers,5.40961169761261
EGY,2023,Number_Secondary_Teachers,6.655263526818159
USA,2000,Female_Primary_Enrollment,3.7473748411882513
USA,2001,Female_Primary_Enrollment,2.2063311266913104
USA,2002,Female_Primary_Enrollment,5.256176498949491
USA,2003,Female_Primary_Enrollment,7.323276455457959
USA,2004,Female_Primary_Enrollment,2.9673277235240265
USA,2005,Female_Primary_Enrollment,7.657458223475115
USA,2006,Female_Primary_Enrollment,6.569717691972306
USA,2007,Female_Primary_Enrollment,4.046398106301551
USA,2008,Female_Primary_Enrollment,7.391325131162476
USA,2009,Female_Primary_Enrollment,7.838063328514673
USA,2010,Female_Primary_Enrollment,7.118056732804161
USA,2011,Female_Primary_Enrollment,7.202433911480622
USA,2012,Female_Primary_Enrollment,5.133459560328826
USA,2013,Female_Primary_Enrollment,2.938622256026516
USA,2014,Female_Primary_Enrollment,4.840830624683394
USA,2015,Female_Primary_Enrollment,7.648788852659151
USA,2016,Female_Primary_Enrollment,3.064637262678337
USA,2017,Female_Primary_Enrollment,3.915881825542489
USA,2018,Female_Primary_Enrollment,2.6067360567367412
USA,2019,Female_Primary_Enrollment,2.068121868604514
USA,2020,Female_Primary_Enrollment,5.138587065020893
USA,2021,Female_Primary_Enrollment,3.8571656977179662
USA,2022,Female_Primary_Enrollment,4.812158958769822
USA,2023,Female_Primary_Enrollment,5.121846205422759
IND,2000,Female_Primary_Enrollment,6.701918076446859
IND,2001,Female_Primary_Enrollment,7.380730459436071
IND,2002,Female_Primary_Enrollment,3.6612658888832224
IND,2003,Female_Primary_Enrollment,2.120427186666358
IND,2004,Female_Primary_Enrollment,3.423360750415967
IND,2005,Female_Primary_Enrollment,5.429676136819399
IND,2006,Female_Primary_Enrollment,6.089016333343576
IND,2007,Female_Primary_Enrollment,5.991183324177201
IND,2008,Female_Primary_Enrollment,6.764151135621776
IND,2009,Female_Primary_Enrollment,6.320219219276446
IND,2010,Female_Primary_Enrollment,2.915234257485568
IND,2011,Female_Primary_Enrollment,5.2243736176275375
IND,2012,Female_Primary_Enrollment,7.981245511075684
IND,2013,Female_Primary_Enrollment,4.239855897678518
IND,2014,Female_Primary_Enrollment,4.383101177710729
IND,2015,Female_Primary_Enrollment,3.7667945572515062
IND,2016,Female_Primary_Enrollment,5.459098853085521
IND,2017,Female_Primary_Enrollment,3.4720946580879257
IND,2018,Female_Primary_Enrollment,4.972947897237191
IND,2019,Female_Primary_Enrollment,3.4980080531551154
IND,2020,Female_Primary_Enrollment,5.577619270892319
IND,2021,Female_Primary_Enrollment,7.987604663200025
IND,2022,Female_Primary_Enrollment,6.077883696158419
IND,2023,Female_Primary_Enrollment,2.347056059380378
CHN,2000,Female_Primary_Enrollment,6.857096448349268
CHN,2001,Female_Primary_Enrollment,6.784556129641569
CHN,2002,Female_Primary_Enrollment,3.7222287990494767
CHN,2003,Female_Primary_Enrollment,4.07529834171774
CHN,2004,Female_Primary_Enrollment,3.3246176767325624
CHN,2005,Female_Primary_Enrollment,7.80916056748833
CHN,2006,Female_Primary_Enrollment,6.785354603823129
CHN,2007,Female_Primary_Enrollment,3.9587678494639515
CHN,2008,Female_Primary_Enrollment,6.810368498418751
CHN,2009,Female_Primary_Enrollment,5.332181305625787
CHN,2010,Female_Primary_Enrollment,6.351545962490819
CHN,2011,Female_Primary_Enrollment,4.671831530015993
CHN,2012,Female_Primary_Enrollment,6.240663301312675
CHN,2013,Female_Primary_Enrollment,2.2494371543023526
CHN,2014,Female_Primary_Enrollment,3.0628987366843154
CHN,2015,Female_Primary_Enrollment,7.224520702023555
CHN,2016,Female_Primary_Enrollment,4.2395107497760405
CHN,2017,Female_Primary_Enrollment,3.174667914101277
CHN,2018,Female_Primary_Enrollment,6.086707123789897
CHN,2019,Female_Primary_Enrollment,4.120528275816309
CHN,2020,Female_Primary_Enrollment,4.980601153155016
CHN,2021,Female_Primary_Enrollment,2.4056753815532894
CHN,2022,Female_Primary_Enrollment,4.702225617549111
CHN,2023,Female_Primary_Enrollment,3.578675419465057
BRA,2000,Female_Primary_Enrollment,3.8280748345882447
BRA,2001,Female_Primary_Enrollment,7.7786906695350435
BRA,2002,Female_Primary_Enrollment,2.7283096365345734
BRA,2003,Female_Primary_Enrollment,4.496923989078569
BRA,2004,Female_Primary_Enrollment,4.856108776212599
BRA,2005,Female_Primary_Enrollment,2.90101400490225
BRA,2006,Female_Primary_Enrollment,2.125669766185477
BRA,2007,Female_Primary_Enrollment,2.7685744781972
BRA,2008,Female_Primary_Enrollment,6.370944062969679
BRA,2009,Female_Primary_Enrollment,5.8177481238754885
BRA,2010,Female_Primary_Enrollment,3.2148833609914247
BRA,2011,Female_Primary_Enrollment,5.853953155431364
BRA,2012,Female_Primary_Enrollment,3.3236717162672678
BRA,2013,Female_Primary_Enrollment,3.7923534415326383
BRA,2014,Female_Primary_Enrollment,2.413748098138527
BRA,2015,Female_Primary_Enrollment,7.780366605281302
BRA,2016,Female_Primary_Enrollment,2.688613231215305
BRA,2017,Female_Primary_Enrollment,3.2081826928158463
BRA,2018,Female_Primary_Enrollment,4.2825200450453735
BRA,2019,Female_Primary_Enrollment,3.1053490354281568
BRA,2020,Female_Primary_Enrollment,7.341548318106813
BRA,2021,Female_Primary_Enrollment,4.702105873432476
BRA,2022,Female_Primary_Enrollment,3.2758662582265767
BRA,2023,Female_Primary_Enrollment,6.439424724601582
GBR,2000,Female_Primary_Enrollment,5.590144905786553
GBR,2001,Female_Primary_Enrollment,2.563143708940137
GBR,2002,Female_Primary_Enrollment,5.913345557272835
GBR,2003,Female_Primary_Enrollment,3.3144128546111467
GBR,2004,Female_Primary_Enrollment,4.466126451593275
GBR,2005,Female_Primary_Enrollment,2.4810800844914205
GBR,2006,Female_Primary_Enrollment,2.2624344338536844
GBR,2007,Female_Primary_Enrollment,6.233515175862948
GBR,2008,Female_Primary_Enrollment,2.8433178054701647
GBR,2009,Female_Primary_Enrollment,7.766812912445558
GBR,2010,Female_Primary_Enrollment,5.757405928526383
GBR,2011,Female_Primary_Enrollment,3.6546054095081417
GBR,2012,Female_Primary_Enrollment,7.736282861671599
GBR,2013,Female_Primary_Enrollment,3.264229783203219
GBR,2014,Female_Primary_Enrollment,2.3960590648414497
GBR,2015,Female_Primary_Enrollment,3.9289742074872915
GBR,2016,Female_Primary_Enrollment,6.6520769024188136
GBR,2017,Female_Primary_Enrollment,7.05627141296333
GBR,2018,Female_Primary_Enrollment,2.632189533505139
GBR,2019,Female_Primary_Enrollment,5.646512733516335
GBR,2020,Female_Primary_Enrollment,4.481856049511812
GBR,2021,Female_Primary_Enrollment,6.638851243512029
GBR,2022,Female_Primary_Enrollment,7.7467388059292235
GBR,2023,Female_Primary_Enrollment,4.81992960894762
FRA,2000,Female_Primary_Enrollment,3.2551127924475667
FRA,2001,Female_Primary_Enrollment,7.662209556921325
FRA,2002,Female_Primary_Enrollment,7.088252537608904
FRA,2003,Female_Primary_Enrollment,5.384444173001107
FRA,2004,Female_Primary_Enrollment,7.678739078902433
FRA,2005,Female_Primary_Enrollment,2.9095704488005962
FRA,2006,Female_Primary_Enrollment,7.090552274543148
FRA,2007,Female_Primary_Enrollment,3.591956825332802
FRA,2008,Female_Primary_Enrollment,7.871152810334843
FRA,2009,Female_Primary_Enrollment,2.3100123299477664
FRA,2010,Female_Primary_Enrollment,2.311014794718374
FRA,2011,Female_Primary_Enrollment,6.505638790179909
FRA,2012,Female_Primary_Enrollment,7.811223990199354
FRA,2013,Female_Primary_Enrollment,2.928971675586319
FRA,2014,Female_Primary_Enrollment,6.490306098057388
FRA,2015,Female_Primary_Enrollment,6.396400848716991
FRA,2016,Female_Primary_Enrollment,5.9987782851610145
FRA,2017,Female_Primary_Enrollment,5.931042287146028
FRA,2018,Female_Primary_Enrollment,3.960455252180245
FRA,2019,Female_Primary_Enrollment,2.9917069408577444
FRA,2020,Female_Primary_Enrollment,5.341270659032576
FRA,2021,Female_Primary_Enrollment,4.515629966996132
FRA,2022,Female_Primary_Enrollment,2.454198363858725
FRA,2023,Female_Primary_Enrollment,4.217445196560639
DEU,2000,Female_Primary_Enrollment,6.453519123194523
DEU,2001,Female_Primary_Enrollment,3.1275222848919384
DEU,2002,Female_Primary_Enrollment,3.126334434153512
DEU,2003,Female_Primary_Enrollment,2.403535483804207
DEU,2004,Female_Primary_Enrollment,2.2336281001259937
DEU,2005,Female_Primary_Enrollment,6.826484358064841
DEU,2006,Female_Primary_Enrollment,3.018370571461539
DEU,2007,Female_Primary_Enrollment,7.285838033837944
DEU,2008,Female_Primary_Enrollment,7.627791388603365
DEU,2009,Female_Primary_Enrollment,6.0439652488743825
DEU,2010,Female_Primary_Enrollment,6.934287267112126
DEU,2011,Female_Primary_Enrollment,4.440828805710341
DEU,2012,Female_Primary_Enrollment,3.7142454059653423
DEU,2013,Female_Primary_Enrollment,6.501594583633054
DEU,2014,Female_Primary_Enrollment,3.024250179874881
DEU,2015,Female_Primary_Enrollment,3.040976302130132
DEU,2016,Female_Primary_Enrollment,3.5929784445744337
DEU,2017,Female_Primary_Enrollment,7.612907081164974
DEU,2018,Female_Primary_Enrollment,3.274683663172838
DEU,2019,Female_Primary_Enrollment,2.986433174473272
DEU,2020,Female_Primary_Enrollment,2.403405080543367
DEU,2021,Female_Primary_Enrollment,3.517148709500667
DEU,2022,Female_Primary_Enrollment,2.7118625944494816
DEU,2023,Female_Primary_Enrollment,6.888026028259935
JPN,2000,Female_Primary_Enrollment,3.3226760254725134
JPN,2001,Female_Primary_Enrollment,5.084572655307558
JPN,2002,Female_Primary_Enrollment,2.722325472734534
JPN,2003,Female_Primary_Enrollment,7.848143576291308
JPN,2004,Female_Primary_Enrollment,7.425459748445391
JPN,2005,Female_Primary_Enrollment,5.179643521581397
JPN,2006,Female_Primary_Enrollment,3.4431895110808926
JPN,2007,Female_Primary_Enrollment,4.467142855216947
JPN,2008,Female_Primary_Enrollment,7.8749093306036935
JPN,2009,Female_Primary_Enrollment,6.404907554249878
JPN,2010,Female_Primary_Enrollment,2.5392611104169642
JPN,2011,Female_Primary_Enrollment,6.372668326703884
JPN,2012,Female_Primary_Enrollment,5.394469703679736
JPN,2013,Female_Primary_Enrollment,6.093150135530593
JPN,2014,Female_Primary_Enrollment,4.8709464206431345
JPN,2015,Female_Primary_Enrollment,4.797089546765342
JPN,2016,Female_Primary_Enrollment,2.372220581772689
JPN,2017,Female_Primary_Enrollment,5.610840403672683
JPN,2018,Female_Primary_Enrollment,2.9086731316121437
JPN,2019,Female_Primary_Enrollment,5.483871355457804
JPN,2020,Female_Primary_Enrollment,6.958044865701121
JPN,2021,Female_Primary_Enrollment,2.4806343596576133
JPN,2022,Female_Primary_Enrollment,2.264395169422288
JPN,2023,Female_Primary_Enrollment,6.022606002781505
ZAF,2000,Female_Primary_Enrollment,3.683604879427496
ZAF,2001,Female_Primary_Enrollment,4.494911408110466
ZAF,2002,Female_Primary_Enrollment,4.830439025110635
ZAF,2003,Female_Primary_Enrollment,4.977435331404884
ZAF,2004,Female_Primary_Enrollment,7.478248801339136
ZAF,2005,Female_Primary_Enrollment,7.596517634361879
ZAF,2006,Female_Primary_Enrollment,6.548242526067299
ZAF,2007,Female_Primary_Enrollment,6.4712884561450075
ZAF,2008,Female_Primary_Enrollment,7.152188727467443
ZAF,2009,Female_Primary_Enrollment,7.151038727309327
ZAF,2010,Female_Primary_Enrollment,6.256332930946318
ZAF,2011,Female_Primary_Enrollment,5.265544022091505
ZAF,2012,Female_Primary_Enrollment,4.748171699503212
ZAF,2013,Female_Primary_Enrollment,4.583214925478222
ZAF,2014,Female_Primary_Enrollment,6.668277838899195
ZAF,2015,Female_Primary_Enrollment,2.409119718592776
ZAF,2016,Female_Primary_Enrollment,3.140772597912234
ZAF,2017,Female_Primary_Enrollment,6.147479982715936
ZAF,2018,Female_Primary_Enrollment,2.6520952362481527
ZAF,2019,Female_Primary_Enrollment,3.1801291838769385
ZAF,2020,Female_Primary_Enrollment,2.4834848737190818
ZAF,2021,Female_Primary_Enrollment,6.558941950570331
ZAF,2022,Female_Primary_Enrollment,4.60216598792228
ZAF,2023,Female_Primary_Enrollment,4.895607413969124
EGY,2000,Female_Primary_Enrollment,5.601508460597499
EGY,2001,Female_Primary_Enrollment,2.992998647981934
EGY,2002,Female_Primary_Enrollment,5.603499181922816
EGY,2003,Female_Primary_Enrollment,4.626300949601248
EGY,2004,Female_Primary_Enrollment,4.574896951749931
EGY,2005,Female_Primary_Enrollment,5.425442322512868
EGY,2006,Female_Primary_Enrollment,5.6621780469089416
EGY,2007,Female_Primary_Enrollment,5.741031867484024
EGY,2008,Female_Primary_Enrollment,5.3924956385152285
EGY,2009,Female_Primary_Enrollment,3.228814454337257
EGY,2010,Female_Primary_Enrollment,6.454219622538691
EGY,2011,Female_Primary_Enrollment,7.874191044750004
EGY,2012,Female_Primary_Enrollment,2.3276618192808143
EGY,2013,Female_Primary_Enrollment,7.902269499254911
EGY,2014,Female_Primary_Enrollment,7.363601064019943
EGY,2015,Female_Primary_Enrollment,2.5218021215355986
EGY,2016,Female_Primary_Enrollment,4.433871556683425
EGY,2017,Female_Primary_Enrollment,6.859872462100835
EGY,2018,Female_Primary_Enrollment,7.800405365210649
EGY,2019,Female_Primary_Enrollment,4.668276661150014
EGY,2020,Female_Primary_Enrollment,5.721409093766723
EGY,2021,Female_Primary_Enrollment,6.123406060764097
EGY,2022,Female_Primary_Enrollment,3.6479952187274325
EGY,2023,Female_Primary_Enrollment,6.847743968654114
USA,2000,Male_Primary_Enrollment,5.671117368334277
USA,2001,Male_Primary_Enrollment,7.455922412472693
USA,2002,Male_Primary_Enrollment,2.845545349848576
USA,2003,Male_Primary_Enrollment,4.8332895509716955
USA,2004,Male_Primary_Enrollment,7.578185914055439
USA,2005,Male_Primary_Enrollment,3.9392175921245314
USA,2006,Male_Primary_Enrollment,3.425825263954398
USA,2007,Male_Primary_Enrollment,2.6808411274435344
USA,2008,Male_Primary_Enrollment,5.638574357957539
USA,2009,Male_Primary_Enrollment,4.358586348000562
USA,2010,Male_Primary_Enrollment,3.766693352417514
USA,2011,Male_Primary_Enrollment,7.479443315338828
USA,2012,Male_Primary_Enrollment,6.619961318591665
USA,2013,Male_Primary_Enrollment,3.501457388987572
USA,2014,Male_Primary_Enrollment,3.039211219460091
USA,2015,Male_Primary_Enrollment,4.316615826804646
USA,2016,Male_Primary_Enrollment,6.50368850984515
USA,2017,Male_Primary_Enrollment,7.700371802304829
USA,2018,Male_Primary_Enrollment,2.5046408366899846
USA,2019,Male_Primary_Enrollment,4.811963851964758
USA,2020,Male_Primary_Enrollment,5.776391828811575
USA,2021,Male_Primary_Enrollment,6.882770118241692
USA,2022,Male_Primary_Enrollment,4.488917014025991
USA,2023,Male_Primary_Enrollment,6.633910350413836
IND,2000,Male_Primary_Enrollment,4.379256693927621
IND,2001,Male_Primary_Enrollment,4.843769841577235
IND,2002,Male_Primary_Enrollment,6.837207678758368
IND,2003,Male_Primary_Enrollment,3.9324749934990697
IND,2004,Male_Primary_Enrollment,2.6106948357224224
IND,2005,Male_Primary_Enrollment,3.679874561961705
IND,2006,Male_Primary_Enrollment,6.561367159338119
IND,2007,Male_Primary_Enrollment,5.138392548614716
IND,2008,Male_Primary_Enrollment,5.720436535571081
IND,2009,Male_Primary_Enrollment,5.846885797311784
IND,2010,Male_Primary_Enrollment,5.457730161000879
IND,2011,Male_Primary_Enrollment,7.519133698476563
IND,2012,Male_Primary_Enrollment,5.013170061987456
IND,2013,Male_Primary_Enrollment,3.6244680388613224
IND,2014,Male_Primary_Enrollment,6.008510819423877
IND,2015,Male_Primary_Enrollment,7.69071984177294
IND,2016,Male_Primary_Enrollment,3.644331324123236
IND,2017,Male_Primary_Enrollment,4.335773684251859
IND,2018,Male_Primary_Enrollment,6.1304143785664165
IND,2019,Male_Primary_Enrollment,4.936549781858843
IND,2020,Male_Primary_Enrollment,3.3800530237262185
IND,2021,Male_Primary_Enrollment,4.104270892710261
IND,2022,Male_Primary_Enrollment,3.309523327190385
IND,2023,Male_Primary_Enrollment,7.814615780844868
CHN,2000,Male_Primary_Enrollment,5.93145188383413
CHN,2001,Male_Primary_Enrollment,5.950711007950553
CHN,2002,Male_Primary_Enrollment,5.701561510254454
CHN,2003,Male_Primary_Enrollment,5.725493106604863
CHN,2004,Male_Primary_Enrollment,2.494286273695056
CHN,2005,Male_Primary_Enrollment,3.1131530942187267
CHN,2006,Male_Primary_Enrollment,3.8621717535414426
CHN,2007,Male_Primary_Enrollment,5.106269860308268
CHN,2008,Male_Primary_Enrollment,4.036701155256837
CHN,2009,Male_Primary_Enrollment,6.315210669633583
CHN,2010,Male_Primary_Enrollment,4.920013648548217
CHN,2011,Male_Primary_Enrollment,5.088904123578141
CHN,2012,Male_Primary_Enrollment,3.0022514474056994
CHN,2013,Male_Primary_Enrollment,2.890059205772533
CHN,2014,Male_Primary_Enrollment,6.155755713356987
CHN,2015,Male_Primary_Enrollment,6.6943129043496405
CHN,2016,Male_Primary_Enrollment,3.363617763578909
CHN,2017,Male_Primary_Enrollment,2.045377249868853
CHN,2018,Male_Primary_Enrollment,3.0886300861737617
CHN,2019,Male_Primary_Enrollment,3.4212233538468926
CHN,2020,Male_Primary_Enrollment,7.926713121289324
CHN,2021,Male_Primary_Enrollment,6.802139046934169
CHN,2022,Male_Primary_Enrollment,6.536979973371476
CHN,2023,Male_Primary_Enrollment,4.160818444829115
BRA,2000,Male_Primary_Enrollment,2.485515698307513
BRA,2001,Male_Primary_Enrollment,5.297177215370102
BRA,2002,Male_Primary_Enrollment,3.819650885405573
BRA,2003,Male_Primary_Enrollment,4.888064909811941
BRA,2004,Male_Primary_Enrollment,4.255329710874616
BRA,2005,Male_Primary_Enrollment,6.424602612328913
BRA,2006,Male_Primary_Enrollment,2.4930300048585643
BRA,2007,Male_Primary_Enrollment,4.02960503596699
BRA,2008,Male_Primary_Enrollment,6.658684678998348
BRA,2009,Male_Primary_Enrollment,6.566729222258948
BRA,2010,Male_Primary_Enrollment,7.748440880716281
BRA,2011,Male_Primary_Enrollment,2.38912156689781
BRA,2012,Male_Primary_Enrollment,5.589351764382433
BRA,2013,Male_Primary_Enrollment,7.644075470692043
BRA,2014,Male_Primary_Enrollment,2.342328326907526
BRA,2015,Male_Primary_Enrollment,5.361009100771051
BRA,2016,Male_Primary_Enrollment,7.16083816009661
BRA,2017,Male_Primary_Enrollment,3.5517250093282327
BRA,2018,Male_Primary_Enrollment,6.653671105551965
BRA,2019,Male_Primary_Enrollment,7.363938260047222
BRA,2020,Male_Primary_Enrollment,2.476439507858177
BRA,2021,Male_Primary_Enrollment,6.492958021779839
BRA,2022,Male_Primary_Enrollment,2.1991361273745573
BRA,2023,Male_Primary_Enrollment,7.508459313194904
GBR,2000,Male_Primary_Enrollment,3.783426846251703
GBR,2001,Male_Primary_Enrollment,7.457760916619554
GBR,2002,Male_Primary_Enrollment,7.703186315517221
GBR,2003,Male_Primary_Enrollment,2.220328175004927
GBR,2004,Male_Primary_Enrollment,7.445666015339329
GBR,2005,Male_Primary_Enrollment,4.128627751015905
GBR,2006,Male_Primary_Enrollment,2.738019770742474
GBR,2007,Male_Primary_Enrollment,6.130430110952821
GBR,2008,Male_Primary_Enrollment,4.913538197956386
GBR,2009,Male_Primary_Enrollment,4.336891369414522
GBR,2010,Male_Primary_Enrollment,4.933386990754708
GBR,2011,Male_Primary_Enrollment,7.262543486109133
GBR,2012,Male_Primary_Enrollment,3.2028470931704165
GBR,2013,Male_Primary_Enrollment,7.744688114228577
GBR,2014,Male_Primary_Enrollment,4.092923203816876
